Anho,Ciclo,Cod.Asign,Asignatura,Aprobado,1P,2P,Taller,RecursaConFirma,DerechoAFinal,Primer.Rec,Segundo.Rec,id_anony,Calificacion
2017,1,13008,CALCULO 2,1,16,22,0,1,1,0,0,es_6322,4.0
2017,1,13008,CALCULO 2,1,24,23,0,1,1,0,0,es_6323,5.0
2017,1,13008,CALCULO 2,1,17,24,0,1,1,0,0,es_5538,3.0
2017,1,13008,CALCULO 2,1,0,0,0,1,1,0,0,es_4515,2.0
2017,1,13008,CALCULO 2,1,24,16,0,1,1,0,0,es_5543,4.0
2017,1,13008,CALCULO 2,1,0,15,0,1,1,0,0,es_5544,2.0
2017,1,13008,CALCULO 2,1,15,30,0,1,1,0,0,es_5545,3.0
2017,1,13008,CALCULO 2,0,15,8,0,0,0,0,0,es_6330,0.0
2017,1,13008,CALCULO 2,0,10,14,0,1,1,0,0,es_5547,1.0
2017,1,13008,CALCULO 2,1,24,23,0,1,1,0,0,es_6331,4.0
2017,1,13008,CALCULO 2,1,23,13,0,1,1,0,0,es_6332,4.0
2017,1,13008,CALCULO 2,1,22,15,0,1,1,0,0,es_6339,3.0
2017,1,13008,CALCULO 2,1,17,21,0,1,1,0,0,es_4908,3.0
2017,1,13008,CALCULO 2,1,23,34,0,1,1,0,0,es_6341,5.0
2017,1,13008,CALCULO 2,0,20,25,0,1,1,0,0,es_6343,0.0
2017,1,13008,CALCULO 2,1,20,23,0,1,1,0,0,es_6344,5.0
2017,1,13008,CALCULO 2,1,21,4,0,1,1,0,0,es_5551,3.0
2017,1,13008,CALCULO 2,1,20,3,0,1,1,0,0,es_5552,2.0
2017,1,13008,CALCULO 2,1,24,29,0,1,1,0,0,es_6351,5.0
2017,1,13008,CALCULO 2,1,14,21,0,1,1,0,0,es_6354,3.0
2017,1,13008,CALCULO 2,1,19,15,0,1,1,0,0,es_5553,3.0
2017,1,13008,CALCULO 2,1,21,19,0,1,1,0,0,es_6359,5.0
2017,1,13008,CALCULO 2,1,22,23,0,1,1,0,0,es_6361,4.0
2017,1,13008,CALCULO 2,0,10,17,0,1,1,0,0,es_5556,0.0
2017,1,13008,CALCULO 2,1,18,14,0,1,1,0,0,es_6367,3.0
2017,1,13008,CALCULO 2,1,24,16,0,1,1,0,0,es_6368,5.0
2017,1,13008,CALCULO 2,0,24,19,0,1,1,0,0,es_6375,0.0
2017,1,13008,CALCULO 2,1,15,0,0,1,1,0,0,es_5563,2.0
2017,1,13008,CALCULO 2,1,19,13,0,1,1,0,0,es_6378,3.0
2017,1,13008,CALCULO 2,1,24,7,0,1,1,0,0,es_5564,3.0
2017,1,13008,CALCULO 2,1,22,35,0,1,1,0,0,es_5565,5.0
2017,1,13008,CALCULO 2,1,22,12,0,1,1,0,0,es_5567,3.0
2017,1,13008,CALCULO 2,0,14,10,0,0,0,0,0,es_5569,0.0
2017,1,13008,CALCULO 2,0,17,19,0,1,1,0,0,es_6387,1.0
2017,1,13008,CALCULO 2,0,18,4,0,0,0,0,0,es_4523,0.0
2017,1,13008,CALCULO 2,1,22,30,0,1,1,0,0,es_6390,5.0
2017,1,13008,CALCULO 2,1,0,0,0,1,1,0,0,es_5574,5.0
2017,1,13008,CALCULO 2,0,15,17,0,1,1,0,0,es_4925,0.0
2017,1,13008,CALCULO 2,1,17,0,0,1,1,0,0,es_6391,3.0
2017,1,13008,CALCULO 2,1,19,32,0,1,1,0,0,es_6392,5.0
2017,1,13008,CALCULO 2,1,10,28,0,1,1,0,0,es_6394,4.0
2017,1,13008,CALCULO 2,1,14,22,0,1,1,0,0,es_6396,3.0
2017,1,13008,CALCULO 2,0,0,5,0,1,1,0,0,es_4929,1.0
2017,1,13008,CALCULO 2,0,8,10,0,0,0,0,0,es_5576,0.0
2017,1,13008,CALCULO 2,1,22,18,0,1,1,0,0,es_6403,4.0
2017,1,13008,CALCULO 2,0,8,0,0,1,1,0,0,es_4930,0.0
2017,1,13008,CALCULO 2,1,20,7,0,1,1,0,0,es_5578,5.0
2017,1,13008,CALCULO 2,1,19,22,0,1,1,0,0,es_5580,3.0
2017,1,13008,CALCULO 2,1,17,13,0,1,1,0,0,es_5581,2.0
2017,1,13008,CALCULO 2,1,23,23,0,1,1,0,0,es_6413,5.0
2017,1,13008,CALCULO 2,0,19,8,0,1,1,0,0,es_6418,0.0
2017,1,13008,CALCULO 2,1,0,0,0,1,1,0,0,es_5583,3.0
2017,1,13008,CALCULO 2,1,11,23,0,1,1,0,0,es_5585,2.0
2017,1,13008,CALCULO 2,0,14,15,0,1,1,0,0,es_5586,1.0
2017,1,13008,CALCULO 2,1,18,21,0,1,1,0,0,es_6423,3.0
2017,1,13008,CALCULO 2,1,16,21,0,1,1,0,0,es_6424,3.0
2017,1,13008,CALCULO 2,1,17,17,0,1,1,0,0,es_6434,3.0
2017,1,13008,CALCULO 2,1,17,19,0,1,1,0,0,es_5589,2.0
2017,1,13008,CALCULO 2,1,20,27,0,1,1,0,0,es_6436,5.0
2017,1,13008,CALCULO 2,1,23,16,0,1,1,0,0,es_6440,3.0
2017,1,13008,CALCULO 2,1,22,29,0,1,1,0,0,es_6441,5.0
2017,1,13008,CALCULO 2,0,13,11,0,0,0,0,0,es_5592,0.0
2017,1,13008,CALCULO 2,1,20,13,0,1,1,0,0,es_5593,2.0
2017,1,13008,CALCULO 2,1,13,24,0,1,1,0,0,es_5594,2.0
2017,1,13008,CALCULO 2,1,20,9,0,1,1,0,0,es_6447,3.0
2017,1,13008,CALCULO 2,1,15,2,0,1,1,0,0,es_5597,3.0
2017,1,13008,CALCULO 2,1,18,28,0,1,1,0,0,es_6449,4.0
2017,1,13008,CALCULO 2,1,14,12,0,1,1,0,0,es_5600,3.0
2017,1,13008,CALCULO 2,1,24,23,0,1,1,0,0,es_6454,5.0
2017,1,13008,CALCULO 2,0,20,0,0,0,0,0,0,es_5604,0.0
2017,1,13008,CALCULO 2,1,16,22,0,1,1,0,0,es_6456,4.0
2017,1,13008,CALCULO 2,1,17,21,0,1,1,0,0,es_5605,3.0
2017,1,13008,CALCULO 2,1,24,25,0,1,1,0,0,es_6458,4.0
2017,1,13008,CALCULO 2,0,13,6,0,0,0,0,0,es_6463,0.0
2017,1,13008,CALCULO 2,0,0,0,0,1,1,0,0,es_4946,0.0
2017,1,13008,CALCULO 2,1,16,31,0,1,1,0,0,es_6476,5.0
2017,1,13008,CALCULO 2,1,22,10,0,1,1,0,0,es_5612,3.0
2017,1,13008,CALCULO 2,1,10,16,0,1,1,0,0,es_6480,3.0
2017,1,13008,CALCULO 2,1,21,35,0,1,1,0,0,es_6482,5.0
2017,1,13008,CALCULO 2,1,24,14,0,1,1,0,0,es_6483,5.0
2017,1,13008,CALCULO 2,0,21,11,0,1,1,0,0,es_5613,1.0
2017,1,13008,CALCULO 2,1,22,20,0,1,1,0,0,es_5617,4.0
2017,1,13008,CALCULO 2,1,16,23,0,1,1,0,0,es_6491,4.0
2017,1,13008,CALCULO 2,0,17,1,0,0,0,0,0,es_5621,0.0
2017,1,13008,CALCULO 2,1,16,16,0,1,1,0,0,es_5622,2.0
2017,1,13008,CALCULO 2,1,0,0,0,1,1,0,0,es_5623,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,19,0,0,0,0,0,es_1696,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,19,0,1,1,0,0,es_4554,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,0,0,1,1,0,0,es_4254,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,12,0,0,0,0,0,es_4557,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,9,0,1,1,0,0,es_4970,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,11,0,0,0,0,0,es_4971,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,15,0,1,1,0,0,es_4972,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,8,0,1,1,0,0,es_4563,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,0,0,1,1,0,0,es_4973,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,17,22,0,1,1,0,0,es_4975,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,16,0,0,0,0,0,es_4565,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,29,0,1,1,0,0,es_4567,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,9,0,0,0,0,0,es_4570,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,17,0,1,1,0,0,es_4978,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,0,0,1,1,0,0,es_4286,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,16,0,1,1,0,0,es_4577,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,11,0,1,1,0,0,es_4290,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,14,0,0,0,0,0,es_4583,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,0,0,1,1,0,0,es_4294,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,0,15,0,0,0,0,0,es_4585,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,17,0,1,1,0,0,es_4586,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,17,0,1,1,0,0,es_4298,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,17,0,1,1,0,0,es_4983,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,25,0,1,1,0,0,es_4984,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,35,0,1,1,0,0,es_4985,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,16,0,0,0,0,0,es_4986,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,0,0,1,1,0,0,es_4306,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,19,0,1,1,0,0,es_4592,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,17,0,0,0,0,0,es_4309,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,13,21,0,1,1,0,0,es_4598,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,17,0,1,1,0,0,es_4987,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,15,0,0,0,0,0,es_4599,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,0,0,1,1,0,0,es_4600,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,4,31,0,1,1,0,0,es_4603,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,10,0,0,0,0,0,es_4608,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,9,0,0,0,0,0,es_4319,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,15,0,1,1,0,0,es_4990,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,10,0,1,1,0,0,es_4992,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,5,0,0,1,1,0,0,es_4322,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,26,0,1,1,0,0,es_4617,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,32,0,1,1,0,0,es_4994,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,27,0,1,1,0,0,es_4996,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,32,0,1,1,0,0,es_4998,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,3,17,0,0,0,0,0,es_4621,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,12,12,0,0,0,0,0,es_4999,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,28,0,1,1,0,0,es_5000,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,18,0,1,1,0,0,es_5702,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,5,0,0,1,1,0,0,es_4622,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,13,0,0,0,0,0,es_4623,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,27,0,1,1,0,0,es_5002,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,13,0,1,1,0,0,es_5003,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,23,0,1,1,0,0,es_5004,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,7,0,0,0,0,0,es_4627,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,18,0,1,1,0,0,es_4629,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,16,0,0,0,0,0,es_5006,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,25,0,1,1,0,0,es_5007,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,23,0,1,1,0,0,es_5010,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,14,0,1,1,0,0,es_4637,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,15,0,1,1,0,0,es_5012,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,22,0,1,1,0,0,es_5015,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,22,0,1,1,0,0,es_5016,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,18,0,0,0,0,0,es_5017,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,27,0,1,1,0,0,es_5713,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,13,0,0,0,0,0,es_5020,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,32,0,1,1,0,0,es_5021,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,15,0,0,0,0,0,es_5714,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,23,0,1,1,0,0,es_5025,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,23,0,1,1,0,0,es_5026,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,0,0,1,1,0,0,es_5027,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,19,0,1,1,0,0,es_4652,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,13,0,1,1,0,0,es_5030,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,0,0,1,1,0,0,es_5031,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,0,14,0,1,1,0,0,es_5032,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,22,0,1,1,0,0,es_4655,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,20,36,0,1,1,0,0,es_4346,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,23,0,1,1,0,0,es_5037,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,11,0,0,1,1,0,0,es_4349,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,16,0,0,1,1,0,0,es_5039,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,21,0,1,1,0,0,es_4661,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,33,0,1,1,0,0,es_5041,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,20,0,1,1,0,0,es_5044,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,3,12,0,0,0,0,0,es_5045,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,4,6,0,1,1,0,0,es_5048,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,18,0,1,1,0,0,es_5049,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,17,27,0,1,1,0,0,es_5050,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,18,0,1,1,0,0,es_5054,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,3,12,0,0,0,0,0,es_5729,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,15,0,1,1,0,0,es_5056,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,1,17,0,0,0,0,0,es_5057,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,22,0,1,1,0,0,es_5058,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,11,0,0,0,0,0,es_258,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,9,0,1,1,0,0,es_4677,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,8,0,0,0,0,0,es_5062,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,10,0,1,1,0,0,es_5067,1.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,14,0,1,1,0,0,es_5068,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,4,0,0,1,1,0,0,es_5069,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,23,0,1,1,0,0,es_5736,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,0,0,1,1,0,0,es_5073,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,5,24,0,1,1,0,0,es_5078,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,23,0,1,1,0,0,es_4687,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,24,0,1,1,0,0,es_5079,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,24,0,1,1,0,0,es_5080,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,24,0,1,1,0,0,es_5082,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,26,0,1,1,0,0,es_5083,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,22,0,1,1,0,0,es_5084,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,27,0,1,1,0,0,es_5086,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,20,0,1,1,0,0,es_5087,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,27,0,1,1,0,0,es_5740,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,31,0,1,1,0,0,es_5088,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,16,17,0,1,1,0,0,es_5089,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,15,11,0,1,1,0,0,es_3319,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,13,34,0,1,1,0,0,es_5091,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,18,0,0,0,0,0,es_5093,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,21,0,1,1,0,0,es_5094,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,21,0,1,1,0,0,es_5096,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,18,36,0,1,1,0,0,es_4696,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,25,0,1,1,0,0,es_5099,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,16,27,0,1,1,0,0,es_5741,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,13,0,0,0,0,0,es_5103,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,21,0,1,1,0,0,es_5104,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,22,0,1,1,0,0,es_5744,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,17,25,0,1,1,0,0,es_5747,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,18,0,1,1,0,0,es_5748,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,0,0,1,1,0,0,es_5107,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,17,22,0,1,1,0,0,es_5108,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,35,0,1,1,0,0,es_5750,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,31,0,1,1,0,0,es_5109,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,31,0,1,1,0,0,es_5752,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,27,0,1,1,0,0,es_5110,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,27,0,1,1,0,0,es_5757,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,26,0,1,1,0,0,es_5111,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,31,0,1,1,0,0,es_5112,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,9,0,1,1,0,0,es_5761,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,16,0,0,0,0,0,es_4699,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,32,0,1,1,0,0,es_5762,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,10,0,1,1,0,0,es_5115,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,34,0,1,1,0,0,es_5117,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,12,0,0,0,0,0,es_5119,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,31,0,1,1,0,0,es_5122,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,0,0,1,1,0,0,es_5123,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,23,0,1,1,0,0,es_4702,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,4,0,0,1,1,0,0,es_5126,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,10,0,0,0,0,0,es_4703,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,10,0,1,1,0,0,es_5127,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,3,0,0,1,1,0,0,es_5130,5.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,13,0,1,1,0,0,es_5131,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,13,32,0,1,1,0,0,es_5776,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,21,0,1,1,0,0,es_4706,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,30,0,1,1,0,0,es_5133,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,19,0,1,1,0,0,es_4380,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,17,0,1,1,0,0,es_5784,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,13,0,0,0,0,0,es_5138,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,10,14,0,0,0,0,0,es_5141,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,11,0,0,0,0,0,es_5142,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,0,0,1,1,0,0,es_5143,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,13,0,0,0,0,0,es_5147,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,20,0,1,1,0,0,es_5148,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,15,0,1,1,0,0,es_5149,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,17,0,1,1,0,0,es_5150,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,19,0,1,1,0,0,es_5791,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,16,0,1,1,0,0,es_5152,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,0,0,1,1,0,0,es_5154,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,19,32,0,1,1,0,0,es_5792,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,27,0,1,1,0,0,es_5794,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,24,0,1,1,0,0,es_5796,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,18,0,0,0,0,0,es_5799,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,17,30,0,1,1,0,0,es_5803,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,25,0,1,1,0,0,es_5160,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,20,32,0,1,1,0,0,es_5162,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,26,0,1,1,0,0,es_4389,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,24,0,1,1,0,0,es_5808,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,13,23,0,1,1,0,0,es_5164,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,28,0,1,1,0,0,es_5165,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,27,0,1,1,0,0,es_5167,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,13,0,1,1,0,0,es_4717,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,14,0,0,0,0,0,es_5168,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,2,16,0,1,1,0,0,es_4391,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,16,0,1,1,0,0,es_5171,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,7,18,0,0,0,0,0,es_4718,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,16,6,0,1,1,0,0,es_5174,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,15,0,1,1,0,0,es_4719,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,9,20,0,1,1,0,0,es_5821,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,24,0,1,1,0,0,es_5822,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,32,0,1,1,0,0,es_5176,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,33,0,1,1,0,0,es_5825,4.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,15,0,0,0,0,0,es_5177,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,16,28,0,1,1,0,0,es_5827,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,12,0,0,0,0,0,es_4725,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,8,22,0,1,1,0,0,es_5835,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,10,27,0,1,1,0,0,es_5836,5.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,13,0,0,0,0,0,es_5179,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,18,34,0,1,1,0,0,es_5839,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,13,30,0,1,1,0,0,es_5182,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,12,35,0,1,1,0,0,es_5183,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,29,0,1,1,0,0,es_5184,4.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,29,0,1,1,0,0,es_5185,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,28,0,1,1,0,0,es_5841,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,3,0,0,1,1,0,0,es_5186,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,5,0,0,1,1,0,0,es_4114,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,3,18,0,1,1,33,0,es_5843,2.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,34,0,1,1,0,0,es_5844,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,15,34,0,1,1,0,0,es_5845,5.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,0,0,1,1,0,0,es_4404,1.0
2017,1,13009,ALGEBRA LINEAL 2,1,6,25,0,1,1,0,0,es_5189,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,10,0,0,0,0,0,es_4730,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,20,31,0,1,1,0,0,es_5848,5.0
2017,1,13009,ALGEBRA LINEAL 2,1,11,27,0,1,1,0,0,es_5849,3.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,12,0,0,0,0,0,es_4115,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,5,16,0,0,0,0,0,es_5850,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,19,0,0,0,0,0,0,es_5194,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,9,13,0,1,1,0,0,es_5852,3.0
2017,1,13009,ALGEBRA LINEAL 2,1,7,0,0,1,1,0,0,es_5195,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,6,23,0,1,1,0,0,es_5854,0.0
2017,1,13009,ALGEBRA LINEAL 2,1,14,25,0,1,1,0,0,es_5855,2.0
2017,1,13009,ALGEBRA LINEAL 2,0,4,15,0,0,0,0,0,es_5197,0.0
2017,1,13009,ALGEBRA LINEAL 2,0,8,14,0,0,0,0,0,es_5198,0.0
